公文名称,正文链接,发布日期
关于降低国内成品油价格简化调价操作方式等有关事项的通知(发改电〔2016〕26号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160113_963567.html,2016-01-13 15:40:54
关于开展第二批生态文明先行示范区建设的通知(发改环资〔2015〕3214号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160112_963565.html,2016-01-12 15:55:17
关于切实做好引调水工程前期工作的指导意见(发改农经〔2015〕3183号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160112_963564.html,2016-01-12 10:48:24
关于印发《绿色债券发行指引》的通知(发改办财金〔2015〕3504号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160108_963561.html,2016-01-08 10:44:22
关于浙江省建德至金华公路可行性研究报告的批复(发改基础〔2015〕3045号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160108_963560.html,2016-01-08 10:37:25
关于浙江省温州瓯江北口大桥可行性研究报告的批复(发改基础〔2015〕3009号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160108_963559.html,2016-01-08 10:33:16
关于广西自治区乐业至百色公路可行性研究报告的批复(发改基础〔2015〕3015号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160108_963556.html,2016-01-08 10:16:08
关于陕西省宝鸡至坪坎公路可行性研究报告的批复(发改基础〔2015〕3021号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160108_963555.html,2016-01-08 10:11:48
关于陕西省绥德至延川公路可行性研究报告的批复(发改基础〔2015〕3020号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160108_963554.html,2016-01-08 10:05:28
关于广东省深圳至中山跨江通道可行性研究报告的批复(发改基础〔2015〕3007号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160108_963553.html,2016-01-08 09:54:26
关于江西省广昌至吉安公路可行性研究报告的批复(发改基础〔2015〕3114号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160108_963552.html,2016-01-08 09:43:14
关于新建通辽至京沈高铁新民北站铁路可行性研究报告的批复(发改基础〔2015〕3008号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160106_963548.html,2016-01-06 15:50:43
关于新建赤峰至京沈高铁喀左站铁路可行性研究报告的批复(发改基础〔2015〕3010号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160106_963547.html,2016-01-06 15:44:42
关于浙江省温州市城市建设投资集团有限公司城市停车场建设专项债券核准的批复(发改财金〔2015〕3049号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201601/t20160106_967508.html,2016-01-06 08:34:00
关于湖南省长沙市芙蓉城市建设投资有限责任公司发行公司债券核准的批复(发改财金〔2015〕3050号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201512/t20151231_967503.html,2015-12-31 18:43:00
关于进一步加强区域合作工作的指导意见(发改地区〔2015〕3107号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201512/t20151231_963542.html,2015-12-31 08:36:16
关于广州港深水航道拓宽工程可行性研究报告的批复(发改基础〔2015〕3011号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201512/t20151228_963538.html,2015-12-28 17:10:46
关于湖南邵东生态产业园开发建投投资有限责任公司发行双创孵化专项债券核准的批复(发改财金〔2015〕2742号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201512/t20151223_967475.html,2015-12-23 10:49:18
关于北京至秦皇岛高速公路河北省大安镇(津冀界)至平安城段和京冀、冀津连接线段可行性研究报告的批复(发改基础〔2015〕2285号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201512/t20151221_963533.html,2015-12-21 16:42:20
关于甘肃省渭源至武都公路可行性研究报告的批复(发改基础〔2015〕2120号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201512/t20151221_963532.html,2015-12-21 16:37:35
关于山东省潍城至日照公路项目核准的批复(发改基础〔2015〕2574号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201512/t20151221_963530.html,2015-12-21 16:30:01
国家重点推广的低碳技术目录（第二批） 2015年第31号公告,https://www.ndrc.gov.cn/xxgk/zcfb/gg/201512/t20151218_961138.html,2015-12-18 14:03:49
关于结合新型城镇化开展支持农民工等人员返乡创业试点工作的通知(发改就业〔2015〕2811号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201512/t20151203_963513.html,2015-12-03 11:04:22
关于降低国内成品油价格的通知(发改电〔2015〕747号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201512/t20151201_963510.html,2015-12-01 16:15:27
关于进一步加快推进农作物秸秆综合利用和禁烧工作的通知(发改环资〔2015〕2651号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201511/t20151125_963505.html,2015-11-25 09:36:34
关于新建银川至西安铁路调整可行性研究报告的批复(发改基础〔2015〕2580号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201511/t20151123_963504.html,2015-11-23 09:15:04
关于在全国发展改革系统开展学习宣传《党政领导干部生态环境损害责任追究办法（试行）》工作的通知(发改办环资〔2015〕2708号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201511/t20151118_963502.html,2015-11-18 15:27:23
关于降低国内成品油价格的通知(发改电〔2015〕696号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201511/t20151117_963499.html,2015-11-17 15:39:32
关于新建合肥至安庆铁路可行性研究报告的批复(发改基础〔2015〕2601号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201511/t20151116_963498.html,2015-11-16 13:28:24
关于印发《余热暖民工程实施方案》的通知(发改环资〔2015〕2491号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201511/t20151104_963493.html,2015-11-04 10:47:51
关于降低国内成品油价格的通知(发改电〔2015〕659号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201511/t20151103_963491.html,2015-11-03 16:16:33
关于新建郑州至周口至阜阳铁路可行性研究报告的批复(发改基础〔2015〕2465号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201511/t20151102_963490.html,2015-11-02 14:02:40
关于印发环渤海地区合作发展纲要的通知(发改地区〔2015〕2310号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151023_963483.html,2015-10-23 12:03:00
关于提高国内成品油价格的通知(发改电〔2015〕629号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151020_963481.html,2015-10-20 16:03:10
关于渝怀铁路梅江至怀化段增建第二线可行性研究报告的批复(发改基础〔2015〕2193号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151015_963477.html,2015-10-15 14:20:48
关于阿勒泰至富蕴至准东铁路可行性研究报告的批复(发改基础〔2015〕2194号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151015_963476.html,2015-10-15 14:11:59
关于北京至秦皇岛高速公路河北省大安镇（津冀届）至平安城段和京冀、冀津连接线段可行性研究报告的批复(发改基础〔2015〕2285号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151015_963472.html,2015-10-15 09:23:03
关于甘肃省渭源至武都公路可行性研究报告的批复(发改基础〔2015〕2120号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151015_963471.html,2015-10-15 09:05:58
关于2014年度各省（区、市）单位地区生产总值二氧化碳排放降低目标责任考核评估结果的通知(发改办气候〔2015〕2522号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151013_963467.html,2015-10-13 09:39:40
关于成渝地区城际铁路建设规划（2015～2020年）的批复(发改基础〔2015〕2124号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201510/t20151013_962170.html,2015-10-13 09:29:01
关于成渝地区城际铁路建设规划（2015～2020年）的批复(发改基础〔2015〕2124号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151013_963466.html,2015-10-13 09:29:01
关于福建省海峡西岸城际铁路建设规划（2015～2020年）的批复(发改基础〔2015〕2123号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201510/t20151013_962169.html,2015-10-13 09:18:59
关于皖江地区城际铁路建设规划（2015-2020年）的批复(发改基础〔2015〕2182号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151013_963464.html,2015-10-13 09:11:32
关于皖江地区城际铁路建设规划（2015-2020年）的批复(发改基础〔2015〕2182号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201510/t20151013_962168.html,2015-10-13 09:11:32
关于宁夏自治区沿黄经济区城际铁路建设规划（2015～2020年）的批复(发改基础〔2015〕2126号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201510/t20151013_963463.html,2015-10-13 09:05:40
关于宁夏自治区沿黄经济区城际铁路建设规划（2015～2020年）的批复(发改基础〔2015〕2126号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201510/t20151013_962167.html,2015-10-13 09:05:40
关于降低住房转让手续费受理商标注册费等部分行政事业性收费标准的通知(发改价格〔2015〕2136号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150924_963448.html,2015-09-24 17:15:04
关于开展循环经济示范城市(县)建设的通知(发改环资〔2015〕2154号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150924_963446.html,2015-09-24 09:47:17
中共中央 国务院关于构建开放型经济新体制的若干意见,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201509/t20150921_967408.html,2015-09-21 13:48:08
关于提高国内成品油价格的通知(发改电〔2015〕561号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150916_963441.html,2015-09-16 16:28:03
关于内蒙古自治区奈曼旗至白家湾子(蒙辽界)公路可行性研究报告的批复(发改基础〔2015〕1548号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150915_963439.html,2015-09-15 15:28:31
关于新疆自治区喀什至疏勒公路可行性研究报告的批复(发改基础〔2015〕1212号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150915_963438.html,2015-09-15 15:24:50
关于新疆维吾尔自治区吐鲁番至小草湖公路可行性研究报告的批复(发改基础〔2015〕1782号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150915_963437.html,2015-09-15 15:22:43
关于内蒙古自治区扎兰屯至阿荣旗公路可行性研究报告的批复(发改基础〔2015〕1881号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150915_963436.html,2015-09-15 15:16:59
关于内蒙古自治区大阪至经棚公路可行性研究报告的批复(发改基础〔2015〕1211号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150915_963435.html,2015-09-15 15:02:36
关于安徽省广德至宁国公路可行性研究报告的批复(发改基础〔2015〕1781号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150915_963434.html,2015-09-15 14:57:54
关于西藏自治区加查至桑日公路新改建二期工程可行性研究报告的批复(发改基础〔2015〕285号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150914_963432.html,2015-09-14 15:41:16
关于厦门第二西通道可行性研究报告的批复(发改基础〔2015〕1324号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150914_963431.html,2015-09-14 15:36:57
关于新建郑州至万州铁路可行性研究报告的批复(发改基础〔2015〕1952号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150911_963429.html,2015-09-11 11:02:14
关于宁夏自治区石嘴山(蒙宁界)至中宁公路改扩建工程可行性研究报告的批复(发改基础〔2015〕1213号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150907_963422.html,2015-09-07 13:30:58
关于海南省琼中至乐东公路可行性研究报告的批复(发改基础〔2015〕950号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150907_963421.html,2015-09-07 13:26:03
关于国道214线和国道317线昌都过境段新改建工程可行性研究报告的批复(发改基础〔2015〕945号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150907_963420.html,2015-09-07 13:20:56
关于湖北省石首长江公路大桥项目核准的批复(发改基础〔2015〕250号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150907_963419.html,2015-09-07 13:14:54
关于云南省小勐养至磨憨公路改扩建工程可行性研究报告的批复(发改基础〔2015〕628号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150907_963418.html,2015-09-07 11:17:17
关于贵州省六盘水至威宁(黔滇界)公路可行性研究报告的批复(发改基础〔2015〕949号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150907_963417.html,2015-09-07 11:10:13
关于降低国内成品油价格的通知(发改电〔2015〕531号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201509/t20150901_963414.html,2015-09-01 16:21:46
国家发展改革委 国家林业局印发实施 《长白山林区生态保护与经济转型规划（2015-2024年）》,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201508/t20150828_962160.html,2015-08-28 11:08:42
关于进一步做好新形势下就业创业工作的意见(国发〔2015〕23号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201508/t20150827_967404.html,2015-08-27 14:33:28
关于银行业支持重点领域重大工程建设的指导意见,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201508/t20150822_967402.html,2015-08-22 10:40:24
关于降低国内成品油价格的通知(发改电〔2015〕491号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201508/t20150818_963407.html,2015-08-18 16:04:31
关于降低国内成品油价格的通知(发改电〔2015〕477号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201508/t20150804_963401.html,2015-08-04 16:43:12
关于印发《河北省张家口市可再生能源示范区发展规划》的通知(发改高技〔2015〕1714号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201507/t20150729_963395.html,2015-07-29 13:42:50
关于印发《河北省张家口市可再生能源示范区发展规划》的通知(发改高技〔2015〕1714号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201507/t20150729_962159.html,2015-07-29 13:42:50
关于降低国内成品油价格的通知(发改电〔2015〕414号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201507/t20150721_963392.html,2015-07-21 16:11:28
关于推进开发性金融支持国家级新区健康发展有关工作的通知(发改地区〔2015〕1584号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201507/t20150717_963388.html,2015-07-17 17:10:26
关于推动国家级新区深化重点领域体制机制创新的通知(发改地区〔2015〕1573号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201507/t20150717_963387.html,2015-07-17 17:05:38
关于开展产城融合示范区建设有关工作的通知(发改办地区〔2015〕1710号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201507/t20150709_963384.html,2015-07-09 09:26:01
关于降低国内成品油价格的通知(发改电〔2015〕378号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201507/t20150707_963383.html,2015-07-07 16:36:49
关于促进智能电网发展的指导意见(发改运行〔2015〕1518号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201507/t20150706_963380.html,2015-07-06 18:57:32
关于促进东北老工业基地创新创业发展打造竞争新优势的实施意见(发改振兴〔2015〕1488号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201507/t20150702_963378.html,2015-07-02 13:27:39
关于建设长江经济带国家级转型升级示范开发区的实施意见(发改外资〔2015〕1294号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201506/t20150630_963375.html,2015-06-30 10:21:03
关于印发《粮食收储供应安全保障工程建设规划(2015–2020年)》的通知(发改粮食〔2015〕570号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201506/t20150624_962158.html,2015-06-24 15:03:42
关于请组织申报第二批生态文明先行示范区的通知(发改环资〔2015〕1447号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201506/t20150623_963886.html,2015-06-23 13:30:37
关于印发大别山革命老区振兴发展规划的通知(发改地区〔2015〕1400号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201506/t20150618_963880.html,2015-06-18 10:42:20
关于印发大别山革命老区振兴发展规划的通知(发改地区〔2015〕1400号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201506/t20150618_962155.html,2015-06-18 10:42:20
关于降低国内成品油价格的通知(发改电〔2015〕327号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201506/t20150608_963858.html,2015-06-08 16:32:54
国务院关于大别山革命老区振兴发展规划的批复<br>国函〔2015〕91号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201506/t20150605_967393.html,2015-06-05 16:15:46
关于青海省扎麻隆至倒淌河公路改扩建工程可行性研究报告的批复(发改基础〔2015〕1078号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201505/t20150526_963840.html,2015-05-26 15:28:45
国务院办公厅转发财政部发展改革委人民银行<br>关于在公共服务领域推广政府和社会资本<br>合作模式指导意见的通知<br>国办发〔2015〕42号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201505/t20150522_967391.html,2015-05-22 15:35:20
国务院关于印发《中国制造2025》的通知<br>国发〔2015〕28号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201505/t20150520_967388.html,2015-05-19 09:19:49
国务院批转发展改革委关于2015年<br>深化经济体制改革重点工作意见的通知<br>国发〔2015〕26号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201505/t20150518_967387.html,2015-05-18 15:02:14
关于印发南宁市城市轨道交通近期建设规划（2015～2021年）的通知(发改基础〔2015〕124号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201505/t20150518_962149.html,2015-05-18 10:20:48
关于印发南宁市城市轨道交通近期建设规划（2015～2021年）的通知(发改基础〔2015〕124号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201505/t20150518_963832.html,2015-05-18 10:20:48
国务院关于推进国际产能和装备制造合作的指导意见<br>国发〔2015〕30号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201505/t20150516_967386.html,2015-05-16 11:44:13
关于2015年全国节能宣传周和全国低碳日活动的通知(发改环资〔2015〕973号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201505/t20150515_963827.html,2015-05-15 15:31:51
关于加强公共安全视频监控建设联网应用工作的若干意见(发改高技〔2015〕996号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201505/t20150513_963825.html,2015-05-13 17:06:08
关于提高国内成品油价格的通知(发改电〔2015〕219号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201505/t20150511_963823.html,2015-05-11 16:11:32
国务院关于大力发展电子商务<br>加快培育经济新动力的意见<br>国发〔2015〕24号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201505/t20150508_967880.html,2015-05-07 08:54:30
国务院关于进一步做好新形势下<br>就业创业工作的意见<br>国发〔2015〕23号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201505/t20150504_967879.html,2015-05-01 08:57:10
关于印发生态保护与建设示范区名单的通知(发改农经〔2015〕822号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150429_963814.html,2015-04-29 17:13:09
关于开展2014年度单位国内生产总值二氧化碳排放降低目标责任考核评估的通知(发改办气候〔2015〕958号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150427_963810.html,2015-04-27 09:02:56
关于提高国内成品油价格的通知(发改电〔2015〕184号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150424_963809.html,2015-04-24 16:20:35
关于促进国家级新区健康发展的指导意见(发改地区〔2015〕778号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150423_963808.html,2015-04-23 13:48:30
关于福建漳州古雷石化基地总体发展规划的批复(发改产业〔2014〕633号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150422_963807.html,2015-04-22 11:15:39
关于请组织推荐第五批餐厨废弃物资源化利用和无害化处理试点备选城市的通知(发改办环资〔2015〕915号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150420_963805.html,2015-04-20 16:18:22
关于请组织推荐2015年园区循环化改造示范试点备选园区的通知(发改办环资〔2015〕913号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150420_963803.html,2015-04-20 15:33:00
关于印发《2015年循环经济推进计划》的通知(发改环资〔2015〕769号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150420_963802.html,2015-04-20 09:25:49
国务院关于进一步促进<br>展览业改革发展的若干意见<br>国发〔2015〕15号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201504/t20150420_967873.html,2015-04-19 08:56:40
国务院关于印发水污染防治行动计划的通知<br>国发〔2015〕17号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201504/t20150416_967871.html,2015-04-16 15:49:41
关于提高国内成品油价格的通知(发改电〔2015〕151号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150410_963797.html,2015-04-10 16:32:36
国务院关于落实《政府工作报告》<br>重点工作部门分工的意见<br>国发〔2015〕14号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201504/t20150410_967870.html,2015-04-10 11:32:20
关于印发《城市停车场建设专项债券发行指引》的通知(发改办财金〔2015〕818号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150409_963794.html,2015-04-09 09:29:20
关于印发《养老产业专项债券发行指引》的通知(发改办财金〔2015〕817号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150409_963793.html,2015-04-09 09:23:55
关于印发《战略性新兴产业专项债券发行指引》的通知(发改办财金〔2015〕756号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201504/t20150409_963792.html,2015-04-09 09:06:12
关于降低国内成品油价格的通知(发改电〔2015〕121号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201503/t20150326_963785.html,2015-03-26 16:12:10
国务院关于印发深化<br>标准化工作改革方案的通知<br>国发〔2015〕13号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201503/t20150326_967869.html,2015-03-26 13:31:58
关于组织申报资源节约和环境保护2015年中央预算内投资备选项目的通知(发改办环资〔2015〕631号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201503/t20150320_963782.html,2015-03-20 15:11:56
关于印发左右江革命老区振兴规划的通知(发改西部〔2015〕388号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201503/t20150320_963781.html,2015-03-20 14:13:08
国务院关于取消和调整一批<br>行政审批项目等事项的决定<br>国发〔2015〕11号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201503/t20150316_967868.html,2015-03-13 09:16:04
关于提高国内成品油价格的通知(发改电〔2015〕77号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201502/t20150227_963772.html,2015-02-27 15:49:10
关于山东日照港岚山港区原油码头二期工程项目核准的批复(发改基础〔2015〕135号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201502/t20150227_963770.html,2015-02-27 08:35:38
关于征集国家重点推广的低碳技术目录（第二批）的通知(发改办气候〔2015〕339号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201502/t20150215_963766.html,2015-02-15 13:52:03
关于提高国内成品油价格的通知(发改电〔2015〕47号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201502/t20150209_963762.html,2015-02-09 15:18:55
关于烟台港西港区30万吨级原油码头工程项目核准的批复(发改基础〔2015〕66号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201502/t20150209_963761.html,2015-02-09 11:21:05
关于大连港大窑湾港区四期工程项目核准的批复(发改基础〔2015〕61号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201502/t20150209_963760.html,2015-02-09 11:05:13
国务院关于促进云计算创新发展<br>培育信息产业新业态的意见<br>国发〔2015〕5号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201501/t20150130_967862.html,2015-01-30 14:15:35
关于辽宁省铁岭至本溪公路可行性研究报告的批复(发改基础〔2014〕2690号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201501/t20150126_963748.html,2015-01-26 16:57:52
关于贵州省遵义至贵阳公路扩容工程可行性研究报告的批复(发改基础〔2014〕2693号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201501/t20150126_963747.html,2015-01-26 16:52:25
关于降低国内成品油价格的通知(发改电〔2015〕33号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201501/t20150126_963746.html,2015-01-26 16:08:24
关于云南省香格里拉至丽江公路可行性研究报告的批复(发改基础〔2014〕2948号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201501/t20150126_963744.html,2015-01-26 13:29:10
国务院关于实行中期财政规划管理的意见<br>国发〔2015〕3号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201501/t20150123_967858.html,2015-01-23 11:13:24
关于成立全国生态保护与建设专家咨询委员会的通知(发改办农经〔2015〕75号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201501/t20150119_963740.html,2015-01-19 08:30:30
国务院关于进一步加强新时期<br>爱国卫生工作的意见<br>国发〔2014〕66号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201501/t20150113_967855.html,2015-01-13 14:05:31
关于降低国内成品油价格的通知(发改电〔2015〕10号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201501/t20150112_963733.html,2015-01-12 17:17:04
国务院印发关于深化中央财政科技计划<br>（专项、基金等）管理改革方案的通知<br>国发〔2014〕64号,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201501/t20150112_967854.html,2015-01-12 11:01:16
关于一律不得将企业经营自主权事项作为企业投资项目核准前置条件的通知(发改投资[2014]2999号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201501/t20150107_963727.html,2015-01-07 09:09:26
关于新疆大型煤炭基地建设规划的批复(发改能源[2014]387号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141231_963714.html,2014-12-31 16:24:35
关于降低国内成品油价格的通知(发改电[2014]433号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141226_963705.html,2014-12-26 16:12:56
关于宁夏回族自治区宁东至银川高速公路改扩建工程可行性研究报告的批复(发改基础[2014]724号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141223_963703.html,2014-12-23 09:28:49
关于甘肃省白疙瘩（蒙甘界）至明水（甘新界）公路可行性研究报告的批复(发改基础[2014]1255号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141223_963702.html,2014-12-23 09:25:22
关于内蒙古自治区通辽至鲁北公路可行性研究报告的批复(发改基础[2014]906号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141223_963701.html,2014-12-23 09:20:37
关于新疆维吾尔自治区墨玉至和田公路可行性研究报告的批复(发改基础[2014]903号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141223_963700.html,2014-12-23 09:16:45
关于安徽省池州长江公路大桥可行性研究报告的批复(发改基础[2014]1243号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141223_963699.html,2014-12-23 09:12:36
关于国道318线川藏公路（西藏境）松宗至古乡段整治改建工程可行性研究报告的批复(发改基础[2014]2204号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141223_963698.html,2014-12-23 08:59:10
关于浙江省都市圈城际铁路规划的批复(发改基础[2014]2865号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141222_963697.html,2014-12-22 11:23:25
关于广西壮族自治区柳州至南宁高速公路改扩建工程可行性研究报告的批复(发改基础[2014]2565号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141215_963692.html,2014-12-15 12:38:05
关于广东省龙川至怀集公路可行性研究报告的批复(发改基础[2014]2203号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141215_963691.html,2014-12-15 12:30:09
关于广东省东山（闽粤界）至潮州古巷公路可行性研究报告的批复(发改基础[2014]1798号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/t20141215_963690.html,2014-12-15 12:09:14
